antibiotic_class,treatment,comparison,regulation,gene,gene_id,baseMean,log2FoldChange,FoldChange,pvalue,padj,signal_strength,padj_source,SEQ_ID,FEAT_TYPE,FUNCTION,DESCRIPTION,COMMENTS,ACCESSION,MAPLOC
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b3409,b3409,13.744179533333336,-0.6664321933333319,0.6300629173060298,0.374483496424601,0.9751577277352497,0.007280860534920861,BH_from_pvalue,TI83333S003287,CDS,ferrous iron transport protein B,ferrous iron transport protein B (FeoB family); go_component: inner membrane [goid 0019866]; go_process: iron ion transport [goid 0006826],"Escherichia coli K12, complete genome.",NC_000913,3538429-3540750
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b1160,b1160,7.453713060166666,-0.6619689603333327,0.6320151469223116,0.06277718204475022,0.9751577277352497,0.007232099119531679,BH_from_pvalue,TI83333S001124,CDS,hypothetical protein,,"Escherichia coli K12, complete genome.",NC_000913,1210903-1211226
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b2181,b2181,12.195680396666665,0.6619229600000001,1.582190111070051,0.42470108018978014,0.9751577277352497,0.007231596559759049,BH_from_pvalue,TI83333S002110,CDS,hypothetical protein,,"Escherichia coli K12, complete genome.",NC_000913,2275915-2276259
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b0450,b0450,10.164459370833333,-0.6488185436666658,0.6378024109961032,0.5678053886709646,0.9751577277352497,0.007088429064747559,BH_from_pvalue,TI83333S000440,CDS,nitrogen regulatory protein P-II 2,"regulatory protein (P-II 2) for nitrogen assimilation, regulates GlnL (NRII), GlnE (ATase), and AmtB (ammonium transporter); go_process: nitrogen metabolism [goid 0006807]","Escherichia coli K12, complete genome.",NC_000913,471822-472160
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b4153,b4153,12.173616906666666,-0.6293613933333368,0.646462507596354,0.2927669855466418,0.9751577277352497,0.006875857104087339,BH_from_pvalue,TI83333S003996,CDS,succinate dehydrogenase,Converts succinate to fumarate as part of the TCA cycle. It is the only membrane bound enzyme in the TCA cycle; go_component: cytoplasm [goid 0005737]; go_function: electron acceptor activity [goid 0009054]; go_process: fermentation [goid 0006113]; go_process: anaerobic respiration [goid 0009061],"Escherichia coli K12, complete genome.",NC_000913,4377806-4378540
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b4237,b4237,11.06070143,-0.625358180000001,0.6482588131847816,0.09404268336389027,0.9751577277352497,0.006832121464868338,BH_from_pvalue,TI83333S004076,CDS,anaerobic ribonucleotide reductase activating protein,"go_process: nucleobase, nucleoside and nucleotide interconversion [goid 0015949]; go_process: protein modification [goid 0006464]","Escherichia coli K12, complete genome.",NC_000913,4457923-4458387
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b3708,b3708,9.623451138333333,-0.6207193866666678,0.6503465575020182,0.004614509551869553,0.9751577277352497,0.006781442029438625,BH_from_pvalue,TI83333S003584,CDS,"tryptophan deaminase, PLP-dependent",EcoGene suggests alternate start codon; tryptophanase; go_process: amino acid catabolism [goid 0009063],"Escherichia coli K12, complete genome.",NC_000913,3886738-3888168
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b2848,b2848,7.5402010195,-0.610143030333334,0.655131748245437,0.3959483499467182,0.9751577277352497,0.006665893926869523,BH_from_pvalue,TI83333S002749,CDS,hypothetical protein,EcoGene suggests alternate start codon,"Escherichia coli K12, complete genome.",NC_000913,2987314-2987808
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b1481,b1481,12.817993685,0.606862416666667,1.5229434965103816,0.004595379426691487,0.9751577277352497,0.006630052785317691,BH_from_pvalue,TI83333S001438,CDS,biofilm-dependent modulation protein,EcoGene suggests alternate start codon; unknown CDS,"Escherichia coli K12, complete genome.",NC_000913,1554089-1554367
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b1144,b1144,11.788542753333333,-0.6003641466666689,0.6595874497290822,0.0337028826708552,0.9751577277352497,0.006559058319471739,BH_from_pvalue,TI83333S001108,CDS,e14 prophage,hypothetical protein in lambdoid prophage e14 region,"Escherichia coli K12, complete genome.",NC_000913,1200999-1201283
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b1171,b1171,11.902455615000001,0.5995222966666649,1.5152147674651788,0.008223430855765282,0.9751577277352497,0.006549860996019079,BH_from_pvalue,TI83333S001133,CDS,unknown CDS,EcoGene suggests alternate start codon,"Escherichia coli K12, complete genome.",NC_000913,1221528-1221863
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b4246,b4246,8.166727235833333,0.598293313666665,1.5139245569897322,0.25517214046496905,0.9751577277352497,0.006536434192943989,BH_from_pvalue,TI83333S004085,CDS,pyrBI operon leader peptide,go_component: cytoplasm [goid 0005737]; go_process: pyrimidine nucleotide biosynthesis [goid 0006221],"Escherichia coli K12, complete genome.",NC_000913,4470422-4470556
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b3055,b3055,11.634721829999998,0.5957159466666653,1.5112223532938571,0.22759714637687364,0.9751577277352497,0.00650827611495492,BH_from_pvalue,TI83333S002950,CDS,hypothetical protein,,"Escherichia coli K12, complete genome.",NC_000913,3199229-3199849
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b1183,b1183,12.714451886666668,-0.5937031400000006,0.6626398443535302,0.016474832437982423,0.9751577277352497,0.006486285933852708,BH_from_pvalue,TI83333S001145,CDS,SOS mutagenesis; error-prone repair; processed to UmuD'; forms complex with UmuC,"component of DNA polymerase V, signal peptidase with UmuC; go_component: cytoplasm [goid 0005737]; go_process: DNA dependent DNA replication [goid 0006261]; go_process: DNA repair [goid 0006281]; go_process: transcription [goid 0006350]; go_process: SOS response [goid 0009432]","Escherichia coli K12, complete genome.",NC_000913,1229990-1230409
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b3516,b3516,13.432947846666666,-0.5832850666666669,0.6674422565954935,0.12682484457220308,0.9751577277352497,0.006372467094154727,BH_from_pvalue,TI83333S003392,CDS,putative ARAC-type regulatory protein,putative transcriptional regulator (AraC/XylS family); go_function: transcriptional activator activity [goid 0016563]; go_process: transcription [goid 0006350],"Escherichia coli K12, complete genome.",NC_000913,3663009-3663833
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b2499,b2499,13.494763435000001,0.5769382233333342,1.4916801510990145,0.534636571092898,0.9751577277352497,0.006303126984824393,BH_from_pvalue,TI83333S002417,CDS,phosphoribosylaminoimidazole synthetase,catalyzes the formation of 1-(5-phosphoribosyl)-5-aminoimidazole from 2-(formamido)-N1-(5-phosphoribosyl)acetamidine and ATP in purine biosynthesis; go_component: cytoplasm [goid 0005737]; go_process: purine nucleotide biosynthesis [goid 0006164],"Escherichia coli K12, complete genome.",NC_000913,2619219-2620256
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b3744,b3744,14.523171176666665,0.5757254133333358,1.490426688419609,0.1974045024989639,0.9751577277352497,0.006289876873929871,BH_from_pvalue,TI83333S003620,CDS,asparagine synthetase AsnA,catalyzes the formation of asparagine from aspartate and ammonia; go_component: cytoplasm [goid 0005737]; go_process: amino acid catabolism [goid 0009063]; go_process: asparagine biosynthesis [goid 0006529],"Escherichia coli K12, complete genome.",NC_000913,3925178-3926170
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b3707,b3707,9.951514129666666,-0.5732220386666658,0.6721140470835658,0.10792685237232452,0.9751577277352497,0.006262527172044203,BH_from_pvalue,TI83333S003583,CDS,tryptophanase leader peptide,go_process: amino acid catabolism [goid 0009063],"Escherichia coli K12, complete genome.",NC_000913,3886458-3886532
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b2427,b2427,9.0740497965,0.5619218483333341,1.4762344350008054,0.003277876212078442,0.9751577277352497,0.006139071086551802,BH_from_pvalue,TI83333S002345,CDS,hypothetical protein,,"Escherichia coli K12, complete genome.",NC_000913,2542774-2543631
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b3506,b3506,12.491036828333336,-0.5522752366666683,0.6819438041173261,0.29995083841485753,0.9751577277352497,0.006033680568383355,BH_from_pvalue,TI83333S003382,CDS,outer membrane protein induced after carbon starvation,"EcoGene suggests alternate start codon; outer membrane protein, induced after carbon starvation; go_component: external outer membrane (sensu Gram-negative Bacteria) [goid 0009279]; go_process: response to starvation [goid 0042594]","Escherichia coli K12, complete genome.",NC_000913,3651951-3652550
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b1752,b1752,8.909609873166668,-0.5448979623333354,0.685439879964796,0.05642311121075564,0.9751577277352497,0.005953082863041137,BH_from_pvalue,TI83333S001705,CDS,hypothetical protein,,"Escherichia coli K12, complete genome.",NC_000913,1832832-1833539
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b0810,b0810,13.002196498333333,-0.5443393366666669,0.6857053403987569,0.3718556241346684,0.9751577277352497,0.005946979803178591,BH_from_pvalue,TI83333S000781,CDS,glutamine ABC transporter permease component,similar to permease component of ABC transporters; mutations impair ability of Escherichia coli to transport and utilize glutamine; go_component: inner membrane [goid 0019866]; go_process: glutamine biosynthesis [goid 0006542],"Escherichia coli K12, complete genome.",NC_000913,845683-846342
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b2728,b2728,11.0080512435,-0.5325027796666699,0.6913543353181921,0.5382233071832868,0.9751577277352497,0.005817663840365381,BH_from_pvalue,TI83333S002633,CDS,hydrogenase expression/formation protein,pleiotrophic effects on 3 hydrogenase isozymes; go_process: anaerobic respiration [goid 0009061]; go_process: protein modification [goid 0006464],"Escherichia coli K12, complete genome.",NC_000913,2849886-2850158
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b3158,b3158,12.505467326666666,-0.5321578266666638,0.6915196601157283,0.3074837796175328,0.9751577277352497,0.005813895182864631,BH_from_pvalue,TI83333S003048,CDS,putative collagenase,putative protease,"Escherichia coli K12, complete genome.",NC_000913,3299507-3300502
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b0721,b0721,14.973751028333332,0.5265080100000006,1.4404384446178398,0.3921528257886297,0.9751577277352497,0.005752170182768078,BH_from_pvalue,TI83333S000699,CDS,succinate dehydrogenase cytochrome b556 large membrane subunit,go_component: inner membrane [goid 0019866]; go_function: electron donor activity [goid 0009053]; go_process: tricarboxylic acid cycle [goid 0006099]; go_process: aerobic respiration [goid 0009060]; go_process: cytochrome biogenesis [goid 0017004],"Escherichia coli K12, complete genome.",NC_000913,754400-754789
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b0233,b0233,10.715904776666667,-0.5173588733333361,0.6986496737773416,0.0923732670031504,0.9751577277352497,0.005652214645278614,BH_from_pvalue,TI83333S000228,CDS,hypothetical protein,,"Escherichia coli K12, complete genome.",NC_000913,252301-252699
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b4469,b4469,11.846272796666668,0.5141150066666675,1.4281178197684734,0.3533982546413304,0.9751577277352497,0.005616774969599443,BH_from_pvalue,TI83333S002911,CDS,hypothetical protein,,"Escherichia coli K12, complete genome.",NC_000913,3156949-3159168
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b0032,b0032,14.773128603333333,0.509965733333333,1.4240163721815358,0.31317770361631675,0.9751577277352497,0.005571443605413432,BH_from_pvalue,TI83333S000033,CDS,carbamoyl-phosphate synthase small subunit,"Composed of two chains; the small (or glutamine) chain promotes the hydrolysis of glutamine to ammonia, which is used by the large (or ammonia) chain to synthesize carbamoyl phosphate; go_process: arginine biosynthesis [goid 0006526]; go_process: pyrimidine nucleotide biosynthesis [goid 0006221]","Escherichia coli K12, complete genome.",NC_000913,29651-30799
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b0929,b0929,15.694787413333332,-0.5094837733333346,0.7024737528052465,0.05947532046247222,0.9751577277352497,0.005566178128177336,BH_from_pvalue,TI83333S000899,CDS,outer membrane pore protein 1a (Ia;b;F),outer membrane protein 1a (Ia;b;F); go_component: external outer membrane (sensu Gram-negative Bacteria) [goid 0009279],"Escherichia coli K12, complete genome.",NC_000913,985117-986205
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b0835,b0835,10.908243486666665,0.5052743400000015,1.4193932395154476,0.44529636977501375,0.9751577277352497,0.005520189507973155,BH_from_pvalue,TI83333S000806,CDS,hypothetical protein,,"Escherichia coli K12, complete genome.",NC_000913,875933-877258
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b1184,b1184,12.262800825,-0.4988187033333311,0.707686006131162,0.004119037245956345,0.9751577277352497,0.005449660816976022,BH_from_pvalue,TI83333S001146,CDS,DNA polymerase IV,"Poorly processive, error-prone DNA polymerase involved in untargeted mutagenesis. Copies undamaged DNA at stalled replication forks, which arise in vivo from mismatched or misaligned primer ends. These misaligned primers can be extended by polIV. Exhibits; go_component: cytoplasm [goid 0005737]; go_process: DNA dependent DNA replication [goid 0006261]; go_process: DNA repair [goid 0006281]; go_process: SOS response [goid 0009432]","Escherichia coli K12, complete genome.",NC_000913,1230409-1231677
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b3555,b3555,13.740251278333332,-0.4980277166666678,0.708074115648326,0.2499177853912977,0.9751577277352497,0.005441019182219225,BH_from_pvalue,TI83333S003431,CDS,putative transcriptional regulator,"go_process: regulation of transcription, DNA-dependent [goid 0006355]","Escherichia coli K12, complete genome.",NC_000913,3717501-3717791
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b0622,b0622,9.233167884333334,-0.4978817833333302,0.7081457432892064,0.2162039542051501,0.9751577277352497,0.00543942484110237,BH_from_pvalue,TI83333S000611,CDS,"palmitoyl transferase for Lipid A, outer membrane integral protein",,"Escherichia coli K12, complete genome.",NC_000913,655780-656340
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b3509,b3509,15.115365706666665,-0.4976511266666659,0.7082589699864142,0.22432972483205524,0.9751577277352497,0.00543690488627691,BH_from_pvalue,TI83333S003385,CDS,hypothetical protein,EcoGene suggests alternate start codon,"Escherichia coli K12, complete genome.",NC_000913,3653989-3654327
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b4128,b4128,9.025218881333336,-0.49585862533333547,0.7091395054628147,0.38965140557838485,0.9751577277352497,0.005417321570303891,BH_from_pvalue,TI83333S003970,CDS,unknown CDS,,"Escherichia coli K12, complete genome.",NC_000913,4350607-4350903
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b1224,b1224,12.774880588333334,-0.4943312433333329,0.7098906693895829,0.517095933945505,0.9751577277352497,0.005400634718382851,BH_from_pvalue,TI83333S001189,CDS,"nitrate reductase 1, alpha subunit",go_component: inner membrane [goid 0019866]; go_function: electron acceptor activity [goid 0009054]; go_process: anaerobic respiration [goid 0009061],"Escherichia coli K12, complete genome.",NC_000913,1279087-1282830
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b0797,b0797,11.220161791666667,0.48624298999999915,1.4007922334204523,0.3556545298636759,0.9751577277352497,0.005312269472705626,BH_from_pvalue,TI83333S000768,CDS,putative ATP-dependent RNA helicase,go_process: RNA modification [goid 0009451],"Escherichia coli K12, complete genome.",NC_000913,830095-831459
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b0848,b0848,11.786301721666666,-0.48596456333333293,0.7140195279642706,0.5867077941325338,0.9751577277352497,0.005309227624263311,BH_from_pvalue,TI83333S000819,CDS,hypothetical protein,,"Escherichia coli K12, complete genome.",NC_000913,889312-889689
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b4326,b4326,10.93700538,-0.48182744666666544,0.7160700109298692,0.37774671119707764,0.9751577277352497,0.005264029073280891,BH_from_pvalue,TI83333S004164,CDS,unknown CDS,EcoGene suggests alternate start codon,"Escherichia coli K12, complete genome.",NC_000913,4555007-4555408
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b1265,b1265,11.849644616666666,0.4797465866666659,1.3944986973226468,0.2930047605789935,0.9751577277352497,0.005241295400441779,BH_from_pvalue,TI83333S001228,CDS,trp operon leader peptide,go_component: cytoplasm [goid 0005737]; go_process: tryptophan biosynthesis [goid 0000162],"Escherichia coli K12, complete genome.",NC_000913,1321062-1321106
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b1223,b1223,11.65871983333333,-0.47925523333332976,0.7173478470093001,0.3943650029990157,0.9751577277352497,0.005235927299787013,BH_from_pvalue,TI83333S001188,CDS,nitrite extrusion protein,nitrite extrusion protein (MFS family); go_component: inner membrane [goid 0019866]; go_process: nitrogen metabolism [goid 0006807],"Escherichia coli K12, complete genome.",NC_000913,1277180-1278571
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b0904,b0904,15.170730711666666,-0.4776123166666686,0.718165215896883,0.2158148575944073,0.9751577277352497,0.005217978216234151,BH_from_pvalue,TI83333S000874,CDS,formate transport protein (formate channel 1) (FNT family),probable formate transporter (formate channel 1); go_component: inner membrane [goid 0019866]; go_process: carbohydrate catabolism [goid 0016052],"Escherichia coli K12, complete genome.",NC_000913,952832-953689
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b0405,b0405,11.18339469,0.47737781333333373,1.39221093663913,0.3687478082803808,0.9751577277352497,0.005215416236062627,BH_from_pvalue,TI83333S000395,CDS,S-adenosylmethionine:tRNA ribosyltransferase-isomerase,Synthesizes oQ from preQ1 in a single S-adenosylmethionine-requiring step. The ribosyl moiety of AdoMet is transferred and isomerized to the epoxycyclopentane residue of oQ; go_component: cytoplasm [goid 0005737]; go_process: RNA modification [goid 0009451],"Escherichia coli K12, complete genome.",NC_000913,424235-425305
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b3624,b3624,8.506713585333335,-0.47458037200000014,0.7196760874057575,0.05694942061477208,0.9751577277352497,0.005184853816650159,BH_from_pvalue,TI83333S003501,CDS,lipopolysaccharide core biosynthesis,"go_component: inner membrane [goid 0019866]; go_function: cell surface antigen activity, host-interacting [goid 0042280]; go_process: lipopolysaccharide core region biosynthesis [goid 0009244]","Escherichia coli K12, complete genome.",NC_000913,3797368-3798219
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b3626,b3626,8.193295268833335,-0.47022831033333556,0.7218503539803809,0.15366823338878072,0.9751577277352497,0.0051373069628946845,BH_from_pvalue,TI83333S003503,CDS,UDP-D-glucose:(galactosyl)lipopolysaccharide glucosyltransferase,"go_function: cell surface antigen activity, host-interacting [goid 0042280]","Escherichia coli K12, complete genome.",NC_000913,3799006-3800022
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b2869,b2869,9.446826621833333,-0.4694147829999995,0.7222575159793032,0.4722046347029856,0.9751577277352497,0.005128419068350245,BH_from_pvalue,TI83333S002769,CDS,putative transcriptional regulator,"putative transcriptional regulator protein, nucleotide triP hydrolysis and FIS-like domains; go_function: transcriptional activator activity [goid 0016563]; go_process: transcription [goid 0006350]","Escherichia coli K12, complete genome.",NC_000913,3002030-3003808
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b4036,b4036,14.346525634999999,-0.4679893566666653,0.722971480900467,0.017144018333256468,0.9751577277352497,0.0051128460956763105,BH_from_pvalue,TI83333S003878,CDS,maltoporin precursor,porin involved in the transport of maltose and maltodextrins; go_component: external outer membrane (sensu Gram-negative Bacteria) [goid 0009279],"Escherichia coli K12, complete genome.",NC_000913,4245994-4247334
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b3060,b3060,9.807778991666668,-0.46787834133333384,0.7230271156713529,0.5479194539452624,0.9751577277352497,0.005111633238363429,BH_from_pvalue,TI83333S002955,CDS,putative transcriptional regulator (LysR family),putative transcriptional regulator LYSR-type; go_function: transcriptional activator activity [goid 0016563]; go_function: transcriptional repressor activity [goid 0016564]; go_process: transcription [goid 0006350],"Escherichia coli K12, complete genome.",NC_000913,3203346-3204278
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b2210,b2210,12.475131145,0.4655988899999972,1.3808904681858412,0.5015087085741909,0.9751577277352497,0.005086729928739156,BH_from_pvalue,TI83333S002138,CDS,malate:quinone oxidoreductase,go_process: tricarboxylic acid cycle [goid 0006099],"Escherichia coli K12, complete genome.",NC_000913,2303130-2304776
beta_lactam,amoxicillin,WT_amoxicillin_vs_WT_control,not_regulated,b3507,b3507,7.831089180666667,-0.46129527933333403,0.7263338493425894,0.15639254008128622,0.9751577277352497,0.005039712408616295,BH_from_pvalue,TI83333S003383,CDS,putative transcriptional regulator (LuxR/UhpA family),"go_process: regulation of transcription, DNA-dependent [goid 0006355]","Escherichia coli K12, complete genome.",NC_000913,3652706-3653236
